,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres
184340,4829,1641,4,962925277,M,25,0,20008,"Full Monty, The (1997)",Comedy
39400,3842,2762,4,965911771,F,35,16,92054,"Sixth Sense, The (1999)",Thriller
440738,5103,592,5,962413736,F,35,16,78222,Batman (1989),Action|Adventure|Crime|Drama
935235,2986,3825,2,992161190,M,25,4,24060,Coyote Ugly (2000),Drama
148451,4510,1597,2,966788011,M,45,7,92503,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
303513,2896,3624,3,980264830,M,18,14,60073,Shanghai Noon (2000),Action
589531,3592,2243,4,966643570,F,56,2,99701,Broadcast News (1987),Comedy|Drama|Romance
819184,3957,1272,5,965674589,M,35,11,40242,Patton (1970),Drama|War
867231,5526,909,4,963099884,F,35,2,27514,"Apartment, The (1960)",Comedy|Drama
226916,2730,2987,5,973262996,M,35,11,48640,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
660318,1051,3526,5,975041969,F,25,0,60513,Parenthood (1989),Comedy|Drama
631455,5916,2660,4,957359796,M,50,20,48230,"Thing From Another World, The (1951)",Sci-Fi
192495,329,1291,3,978201392,M,35,7,02115,Indiana Jones and the Last Crusade (1989),Action|Adventure
426409,1605,1256,2,975385884,F,18,0,28270,Duck Soup (1933),Comedy|War
519039,3283,2009,3,968122472,M,35,16,66208,Soylent Green (1973),Sci-Fi|Thriller
98364,5599,110,5,959215057,M,35,7,90020,Braveheart (1995),Action|Drama|War
606601,3320,3646,1,968523623,M,25,1,56082,Big Momma's House (2000),Comedy
644054,5443,610,5,959990619,M,25,12,01915,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
492943,1264,2405,3,974822592,M,25,1,53711,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
596128,4447,160,1,965168224,M,45,5,32953,Congo (1995),Action|Adventure|Mystery|Sci-Fi
766041,4448,1833,4,966917637,M,25,14,06880,Mercury Rising (1998),Action|Drama|Thriller
486799,4107,3703,5,965518879,F,25,0,23221,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
259578,2592,2716,2,973830115,M,50,7,80004-4448,Ghostbusters (1984),Comedy|Horror
648507,2962,2613,1,977249085,M,35,3,94109,Night of the Comet (1984),Action|Horror|Sci-Fi
569609,5749,441,4,962843596,M,25,2,94117,Dazed and Confused (1993),Comedy
443810,5847,1271,4,957795302,F,18,4,02464,Fried Green Tomatoes (1991),Drama
336729,4645,3685,4,963977526,F,50,6,48094,Prizzi's Honor (1985),Comedy|Drama|Romance
120282,1162,1265,4,974863260,F,35,0,97213,Groundhog Day (1993),Comedy|Romance
525942,5387,3175,5,960329963,F,25,1,45056,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
146130,5277,2396,3,961782346,M,25,20,91740,Shakespeare in Love (1998),Comedy|Romance
643048,240,3827,3,976755665,M,50,17,55113,Space Cowboys (2000),Action|Sci-Fi
924428,2737,3112,3,973225269,M,25,3,50311,'Night Mother (1986),Drama
837254,5703,3467,5,958575686,M,56,1,14068,Hud (1963),Drama|Western
969088,5530,271,2,959996519,F,18,4,63141,Losing Isaiah (1995),Drama
108654,2769,2858,4,973116318,M,25,7,20170,American Beauty (1999),Comedy|Drama
384130,4675,345,5,963735097,F,18,4,27514,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
444875,3025,2078,5,970463089,F,35,0,90004,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical
679863,1676,2450,3,974794693,M,18,4,91301,Howard the Duck (1986),Adventure|Children's|Sci-Fi
356832,3746,1682,3,990924163,M,25,5,54703,"Truman Show, The (1998)",Drama
573666,5795,813,1,958148956,M,25,1,92688,Larger Than Life (1996),Comedy
559567,3201,231,4,968625554,M,45,7,35216,Dumb & Dumber (1994),Comedy
539883,5046,1220,3,962499168,M,25,16,60614,"Blues Brothers, The (1980)",Action|Comedy|Musical
3738,3364,3408,4,967668895,M,56,13,17033,Erin Brockovich (2000),Drama
432235,3713,2497,2,966271403,F,25,7,22201,Message in a Bottle (1999),Romance
940578,1408,204,4,974763125,M,25,0,90046,Under Siege 2: Dark Territory (1995),Action
868250,2888,355,2,972063533,M,25,14,55438,"Flintstones, The (1994)",Children's|Comedy
194515,4523,653,3,964820705,M,18,2,55304,Dragonheart (1996),Action|Adventure|Fantasy
901513,3434,611,5,967336157,M,18,4,48867,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
292702,2832,16,3,972588183,M,25,17,20036,Casino (1995),Drama|Thriller
605787,3006,2840,3,970541129,M,18,4,45750,Stigmata (1999),Thriller
692273,637,2644,4,975735307,M,35,12,97132,Dracula (1931),Horror
921966,3285,2505,2,968213499,M,25,4,44706,8MM (1999),Thriller
301133,2820,1732,3,972666440,F,35,0,02138,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
348832,5458,861,3,979766044,F,18,2,98102,Supercop (1992),Action|Thriller
230103,5547,39,4,959477561,F,18,4,10025,Clueless (1995),Comedy|Romance
746846,1974,2410,2,974957812,M,35,17,12159,Rocky III (1982),Action|Drama
168407,2796,780,3,997321162,M,25,14,92104,Independence Day (ID4) (1996),Action|Sci-Fi|War
249912,1685,800,4,974714006,M,35,12,95833,Lone Star (1996),Drama|Mystery
437941,2411,1269,3,974590218,F,35,14,01536,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
364857,69,161,4,977882214,F,25,1,02143,Crimson Tide (1995),Drama|Thriller|War
153782,1124,21,3,980351401,M,25,2,60156,Get Shorty (1995),Action|Comedy|Drama
260780,5831,2716,3,957896484,M,25,1,92120,Ghostbusters (1984),Comedy|Horror
189278,3304,1079,2,968007056,F,45,5,92649,"Fish Called Wanda, A (1988)",Comedy
482113,4362,344,3,965189910,M,25,17,85016,Ace Ventura: Pet Detective (1994),Comedy
370234,1748,3528,3,1008204207,M,50,1,04240,"Prince of Tides, The (1991)",Drama|Romance
772246,4841,3543,4,962852805,M,25,12,94114,Diner (1982),Comedy|Drama
763356,2124,3426,4,974647592,M,25,0,12306,Jungle Fever (1991),Drama|Romance
149017,3032,3809,5,970347857,M,25,0,47303,What About Bob? (1991),Comedy
406039,980,3751,3,975105517,M,25,6,92014,Chicken Run (2000),Animation|Children's|Comedy
651553,713,2985,3,975535012,M,35,7,79912,Robocop (1987),Action|Crime|Sci-Fi
56439,4626,3114,1,964114390,M,25,14,97219,Toy Story 2 (1999),Animation|Children's|Comedy
58093,3093,608,5,969650859,F,45,20,89134,Fargo (1996),Crime|Drama|Thriller
477193,1709,1377,3,974709611,M,25,0,73147,Batman Returns (1992),Action|Adventure|Comedy|Crime
746782,1181,2410,2,974857624,M,35,7,20716,Rocky III (1982),Action|Drama
53755,3392,2028,5,967506462,M,50,6,08108,Saving Private Ryan (1998),Action|Drama|War
211263,2537,1136,4,974050479,M,35,11,37620,Monty Python and the Holy Grail (1974),Comedy
461565,1896,3037,2,974692790,M,56,13,92115,Little Big Man (1970),Comedy|Drama|Western
697542,4352,2338,2,965226729,M,18,4,11010,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
962290,2860,3135,5,972652295,M,35,17,20009,"Great Santini, The (1979)",Drama
744728,846,1965,3,975355967,M,25,5,80209,Repo Man (1984),Comedy|Sci-Fi
286613,583,908,5,975957859,F,25,0,48067,North by Northwest (1959),Drama|Thriller
518146,3715,2946,5,966267204,M,18,5,55428,Help! (1965),Comedy|Musical
688969,208,1258,5,977003698,M,35,17,55432,"Shining, The (1980)",Horror
899562,5585,2787,4,959726518,M,25,4,10016,Cat's Eye (1985),Horror
467896,2188,765,3,974613939,F,18,19,60641,Jack (1996),Comedy|Drama
814003,3012,3821,1,970509887,M,25,12,78660,Nutty Professor II: The Klumps (2000),Comedy
375852,2484,111,3,974150229,M,45,5,31901,Taxi Driver (1976),Drama|Thriller
192373,5367,1615,1,960500950,M,18,4,55344,"Edge, The (1997)",Adventure|Thriller
605013,3029,1396,4,970361778,M,18,4,92037,Sneakers (1992),Crime|Drama|Sci-Fi
942591,1087,3901,3,990546444,M,25,16,08826,Duets (2000),Comedy|Drama
346345,48,1380,3,978059946,M,25,4,92107,Grease (1978),Comedy|Musical|Romance
93720,2206,3255,4,974605334,M,45,7,11201,"League of Their Own, A (1992)",Comedy|Drama
722266,3963,3210,4,1014435499,M,50,20,30030,Fast Times at Ridgemont High (1982),Comedy
974937,1147,3038,4,974872917,M,25,20,98101,"Face in the Crowd, A (1957)",Drama
798268,2293,2550,5,974510815,F,56,3,48130,"Haunting, The (1963)",Horror|Thriller
792147,2896,122,4,972060469,M,18,14,60073,Boomerang (1992),Comedy|Romance
497354,3935,435,2,965700616,M,35,18,72118,Coneheads (1993),Comedy|Sci-Fi
455983,4704,2087,2,963545599,M,18,20,02601,Peter Pan (1953),Animation|Children's|Fantasy|Musical
71718,2073,1210,2,974672798,F,18,4,13148,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
747663,1841,45,3,974700316,M,18,0,95037,To Die For (1995),Comedy|Drama
707106,3054,585,2,970616096,M,18,4,44056,"Brady Bunch Movie, The (1995)",Comedy
583998,2225,1216,3,1010697420,M,25,5,96815,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
267546,823,2291,4,975379074,M,25,0,92078,Edward Scissorhands (1990),Drama|Romance
259530,2462,2716,4,974170311,M,35,1,44303,Ghostbusters (1984),Comedy|Horror
653205,3576,2123,3,966723059,M,50,7,68046,All Dogs Go to Heaven (1989),Animation|Children's
973232,1626,2513,4,974722499,M,18,4,10010,Pet Sematary (1989),Horror
605760,2559,2840,3,973988914,M,18,10,53207,Stigmata (1999),Thriller
148302,3588,1597,3,966660065,M,25,2,90068,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
496810,4021,1032,5,965523375,M,50,20,95236,Alice in Wonderland (1951),Animation|Children's|Musical
728863,752,3917,2,992015873,F,25,3,97401,Hellraiser (1987),Horror
649839,2172,1748,3,974611351,M,18,20,60641,Dark City (1998),Film-Noir|Sci-Fi|Thriller
893564,2419,3285,2,974304387,M,25,0,06096,"Beach, The (2000)",Adventure|Drama
472697,4675,2174,3,963736824,F,18,4,27514,Beetlejuice (1988),Comedy|Fantasy
759598,2030,2352,3,974930390,M,25,4,77345,"Big Chill, The (1983)",Comedy|Drama
881993,4161,360,1,965341039,M,45,0,90404,I Love Trouble (1994),Action|Comedy
755895,1004,2144,3,975049007,M,25,3,95136,Sixteen Candles (1984),Comedy
885740,3808,2007,3,965962963,M,25,7,60010,Polish Wedding (1998),Comedy
680042,4013,2450,1,965537104,M,25,1,77803,Howard the Duck (1986),Adventure|Children's|Sci-Fi
144937,2091,2396,5,974654218,F,35,20,48044,Shakespeare in Love (1998),Comedy|Romance
493131,3101,2405,4,969583743,M,18,15,91101,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
18855,5504,2687,5,959736642,M,45,7,85287-2702,Tarzan (1999),Animation|Children's
536684,4510,2529,4,964987863,M,45,7,92503,Planet of the Apes (1968),Action|Sci-Fi
500903,3709,3087,4,966276716,M,25,12,89502,Scrooged (1988),Comedy
908018,5260,3134,4,961265395,M,35,7,78705,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
763071,962,719,3,975119735,F,25,1,80020,Multiplicity (1996),Comedy
231902,4203,1466,3,965323313,M,25,18,58270,Donnie Brasco (1997),Crime|Drama
392248,3111,367,2,969480483,M,18,4,56520,"Mask, The (1994)",Comedy|Crime|Fantasy
23395,359,1270,4,976317152,M,25,17,55128,Back to the Future (1985),Comedy|Sci-Fi
893289,839,1816,4,981000021,M,25,0,98103,Two Girls and a Guy (1997),Comedy|Drama
210443,5054,2115,5,1009572765,M,35,2,20818,Indiana Jones and the Temple of Doom (1984),Action|Adventure
36342,204,1907,4,983855848,M,25,7,92123,Mulan (1998),Animation|Children's
851611,1996,1894,4,974681748,M,35,0,85621,Six Days Seven Nights (1998),Adventure|Comedy|Romance
926122,3940,8,3,965698782,M,35,20,32708,Tom and Huck (1995),Adventure|Children's
157581,3080,380,3,969810150,M,25,20,55410,True Lies (1994),Action|Adventure|Comedy|Romance
647167,5954,2455,5,957129541,M,45,11,70802,"Fly, The (1986)",Horror|Sci-Fi
304683,4220,2395,2,965317658,M,35,0,97225,Rushmore (1998),Comedy
989343,2496,3833,1,974092504,M,50,1,37932,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
573152,2411,3362,3,974590595,F,35,14,01536,Dog Day Afternoon (1975),Comedy|Crime|Drama
293138,5005,2029,4,962591907,M,45,16,92807,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
147190,1701,1953,3,974708550,F,25,4,97233,"French Connection, The (1971)",Action|Crime|Drama|Thriller
323944,508,2406,2,976207492,M,25,12,55418,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
34205,3158,3186,4,993074269,M,25,15,15217,"Girl, Interrupted (1999)",Drama
623049,2232,2722,2,974598042,M,25,14,60061,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
652726,1464,2989,4,974755803,M,35,12,75063,For Your Eyes Only (1981),Action
684390,1128,1094,4,974904354,M,25,1,72701,"Crying Game, The (1992)",Drama|Romance|War
209508,5981,2871,4,956931403,M,35,7,01776,Deliverance (1972),Adventure|Thriller
338601,3054,1947,4,970616829,M,18,4,44056,West Side Story (1961),Musical|Romance
621130,3205,2713,1,968566258,F,35,16,80304,Lake Placid (1999),Horror|Thriller
293432,329,551,5,976393776,M,35,7,02115,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
501229,919,953,5,975205935,F,35,1,92056,It's a Wonderful Life (1946),Drama
955732,5026,2561,2,962580398,M,25,17,92584,True Crime (1999),Crime|Thriller
79205,3953,1217,5,1030156189,M,25,12,55117,Ran (1985),Drama|War
731241,2670,3505,3,973539866,M,35,6,94598,No Way Out (1987),Thriller
406046,1001,3751,4,975040657,M,25,4,90210,Chicken Run (2000),Animation|Children's|Comedy
188039,877,3868,4,975270539,M,25,0,90631,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
965171,5664,338,3,958764799,M,18,4,48363,Virtuosity (1995),Sci-Fi|Thriller
118782,5015,480,4,962595499,M,35,6,92672,Jurassic Park (1993),Action|Adventure|Sci-Fi
754056,513,3361,4,976218645,M,25,0,55119,Bull Durham (1988),Comedy
426530,2829,1256,4,972591231,M,45,20,10013,Duck Soup (1933),Comedy|War
907064,3685,2891,4,983926848,M,25,5,55100,"Happy, Texas (1999)",Comedy
127671,3336,590,4,967854708,M,35,17,93436,Dances with Wolves (1990),Adventure|Drama|Western
106443,3611,1945,3,966612044,M,25,2,84321,On the Waterfront (1954),Crime|Drama
493153,3314,2405,3,967947245,M,25,7,06516,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
90991,1135,1544,4,974880666,M,50,13,98201,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
455540,136,2087,1,977530536,M,18,2,21202,Peter Pan (1953),Animation|Children's|Fantasy|Musical
292451,531,16,5,978971034,F,18,14,22206,Casino (1995),Drama|Thriller
409630,536,1148,4,976138606,M,25,20,01267,"Wrong Trousers, The (1993)",Animation|Comedy
146560,1186,3735,4,980735856,M,18,19,98502,Serpico (1973),Crime|Drama
509995,5750,2000,4,958340333,M,18,1,04101,Lethal Weapon (1987),Action|Comedy|Crime|Drama
788961,5961,540,1,957026451,F,45,0,78757,Sliver (1993),Thriller
894184,4448,1769,4,966917028,M,25,14,06880,"Replacement Killers, The (1998)",Action|Thriller
508567,508,2000,4,976207492,M,25,12,55418,Lethal Weapon (1987),Action|Comedy|Crime|Drama
213848,192,1214,4,977089551,M,18,1,10977,Alien (1979),Action|Horror|Sci-Fi|Thriller
871153,5607,492,3,959715641,M,18,4,11209,Manhattan Murder Mystery (1993),Comedy|Mystery
681079,3140,2020,5,969036011,F,25,4,78728,Dangerous Liaisons (1988),Drama|Romance
915449,1128,929,4,974905634,M,25,1,72701,Foreign Correspondent (1940),Thriller
142972,6000,2571,5,956880031,M,45,17,30075,"Matrix, The (1999)",Action|Sci-Fi|Thriller
110663,1051,1225,5,975041067,F,25,0,60513,Amadeus (1984),Drama
705478,1489,3325,1,975118958,F,35,2,60201,"Next Best Thing, The (2000)",Comedy|Drama
55567,1124,3114,5,975705513,M,25,2,60156,Toy Story 2 (1999),Animation|Children's|Comedy
757643,2001,2757,4,974678953,M,50,1,48197,Frances (1982),Drama
857182,4085,3555,4,986183605,F,25,6,79416,U-571 (2000),Action|Thriller
642511,1737,2377,4,974706614,M,35,20,46614,Lifeforce (1985),Horror|Sci-Fi
773597,4637,267,2,964034538,F,35,9,48302,Major Payne (1994),Comedy
999225,1137,2209,4,982912360,M,18,4,13165,Young and Innocent (1937),Crime|Thriller
436233,5306,802,3,961013828,F,25,17,92121,Phenomenon (1996),Drama|Romance
983351,1427,3945,1,974759067,M,25,12,21401,Digimon: The Movie (2000),Adventure|Animation|Children's
589728,5065,2243,3,962478737,M,25,14,28715,Broadcast News (1987),Comedy|Drama|Romance
935630,1383,2347,4,975980239,F,25,7,19806,"Pope of Greenwich Village, The (1984)",Action
489079,187,858,4,977057455,F,45,1,94061,"Godfather, The (1972)",Action|Crime|Drama
466710,5858,2096,3,957713097,M,25,4,01002,Sleeping Beauty (1959),Animation|Children's|Musical
515262,1447,1204,4,981018014,M,18,4,80521,Lawrence of Arabia (1962),Adventure|War
715712,3067,1438,3,969997347,F,25,0,02148,Dante's Peak (1997),Action|Thriller
757495,4979,2245,2,984545935,M,35,2,55423,Working Girl (1988),Comedy|Drama
286781,1264,908,3,974821068,M,25,1,53711,North by Northwest (1959),Drama|Thriller
913664,889,2130,4,975254019,M,45,20,10024,Atlantic City (1980),Crime|Drama|Romance
656858,5100,232,4,1024033392,M,50,6,193122042,Eat Drink Man Woman (1994),Comedy|Drama
181456,2627,1247,4,977108747,M,25,1,06877,"Graduate, The (1967)",Drama|Romance
646521,2046,2455,2,974665150,M,35,1,91711,"Fly, The (1986)",Horror|Sci-Fi
432711,3648,2,3,994802445,M,18,4,85210,Jumanji (1995),Adventure|Children's|Fantasy
199498,4535,552,4,964720764,M,18,19,17517,"Three Musketeers, The (1993)",Action|Adventure|Comedy
226819,2275,2987,3,974564850,M,56,7,39211,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
594193,3328,2567,3,967910450,M,56,19,91790-1161,EDtv (1999),Comedy
253176,1666,3081,3,974712526,M,25,14,15241,Sleepy Hollow (1999),Horror|Romance
165832,3999,3418,4,965572878,M,35,17,30701,Thelma & Louise (1991),Action|Drama
816544,3163,2565,4,1007670477,M,18,15,95616,"King and I, The (1956)",Musical
365046,1502,161,4,975141292,M,18,4,12188,Crimson Tide (1995),Drama|Thriller|War
571416,2411,2539,3,974591019,F,35,14,01536,Analyze This (1999),Comedy
340916,6032,17,5,956718484,M,45,7,55108,Sense and Sensibility (1995),Drama|Romance
159392,3300,349,4,968070896,M,35,5,19119,Clear and Present Danger (1994),Action|Adventure|Thriller
20883,3101,2797,3,969584211,M,18,15,91101,Big (1988),Comedy|Fantasy
332040,1150,3524,3,975192991,F,25,20,75226,Arthur (1981),Comedy|Romance
44999,5915,1961,5,957333638,M,18,4,58102,Rain Man (1988),Drama
812816,5378,3349,3,960402646,M,35,18,10463,"Perils of Pauline, The (1947)",Comedy
566439,2299,788,3,974498145,F,18,10,13090,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
238167,4183,2058,3,965330342,M,25,1,91730,"Negotiator, The (1998)",Action|Thriller
358096,3271,42,4,968201914,F,35,0,92704,Dead Presidents (1995),Action|Crime|Drama
818926,1392,1272,3,974767356,M,45,3,90006,Patton (1970),Drama|War
592407,1451,141,3,974764897,M,35,20,90012,"Birdcage, The (1996)",Comedy
400246,1839,3160,4,974696855,M,18,4,07940,Magnolia (1999),Drama
573977,1234,3897,4,974842731,M,18,4,91006,Almost Famous (2000),Comedy|Drama
109929,5047,2858,4,962496281,M,45,6,23452,American Beauty (1999),Comedy|Drama
715113,3611,185,3,966609135,M,25,2,84321,"Net, The (1995)",Sci-Fi|Thriller
519325,5289,2874,4,961084046,M,45,2,94102,"Pajama Game, The (1957)",Comedy
87933,798,1259,3,975406991,F,25,20,48464,Stand by Me (1986),Adventure|Comedy|Drama
548050,1164,2108,3,1004486427,F,25,19,90020,L.A. Story (1991),Comedy|Romance
959572,5286,2361,4,961091792,M,45,16,97068,Pink Flamingos (1972),Comedy
539324,2736,1220,4,973225998,M,45,12,80303,"Blues Brothers, The (1980)",Action|Comedy|Musical
662864,5108,2739,3,962333389,F,25,9,93940,"Color Purple, The (1985)",Drama
31263,368,1721,4,976312538,M,25,0,90293,Titanic (1997),Drama|Romance
829913,1058,1231,4,974957367,M,25,1,97321,"Right Stuff, The (1983)",Drama
431735,5005,3296,3,962597823,M,45,16,92807,To Sir with Love (1967),Drama
900566,1667,382,3,974711837,M,50,16,98516,Wolf (1994),Drama|Horror
428234,1525,3363,3,974745336,F,25,16,94706,American Graffiti (1973),Comedy|Drama
83499,716,1610,3,975532463,M,18,4,98188,"Hunt for Red October, The (1990)",Action|Thriller
477771,5091,1377,3,963684738,M,25,17,19810,Batman Returns (1992),Action|Adventure|Comedy|Crime
990650,1884,1362,5,983834884,M,45,20,93108,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
570153,823,3182,4,977458119,M,25,0,92078,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
36678,4599,1907,3,964211492,F,35,0,04287,Mulan (1998),Animation|Children's
733582,5466,1267,5,959898745,M,25,12,98033,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
481660,890,344,5,975470240,M,18,4,92153,Ace Ventura: Pet Detective (1994),Comedy
41574,5795,150,4,958078219,M,25,1,92688,Apollo 13 (1995),Drama
